id,dob,semster,percentage
42604,2001-07-12,1,99.26
42619,2001-08-19,1,96.97
42621,2001-07-09,1,96.08
42624,2001-01-01,1,98.9
42647,2001-02-28,1,98.06
42670,2001-02-25,1,96.6
42671,2001-05-18,1,98.99
42680,2001-11-28,1,98.72
42684,2001-10-15,1,95.92
42697,2001-08-22,1,99.2
42700,2001-06-13,1,99.28
42754,2001-03-15,1,95.63
42757,2001-04-12,1,99.08
42762,2001-01-15,1,95.81
42812,2001-11-03,1,98.26
42818,2001-12-06,1,98.53
42820,2001-03-26,1,96.79
42829,2001-10-01,1,96.46
42832,2001-01-06,1,96.5
42836,2001-02-19,1,95.01
42911,2001-07-01,1,97.43
42912,2001-05-19,1,97.65
42920,2001-11-14,1,96.33
42926,2001-05-13,1,99.79
42929,2001-07-24,1,98.04
42944,2001-10-11,1,97.49
42967,2001-10-28,1,95.75
42974,2001-07-19,1,99.43
43005,2001-08-26,1,95.49
43007,2001-09-29,1,99.48
43030,2001-12-21,1,98.2
43063,2001-04-24,1,95.94
43066,2001-12-29,1,95.81
43082,2001-03-28,1,99.01
43096,2001-12-14,1,95.44
43119,2001-05-10,1,96.6
43146,2001-04-05,1,99.31
43147,2001-03-11,1,97.01
43179,2001-07-05,1,97.81
43203,2001-03-23,1,96.44
43226,2001-04-25,1,99.6
43245,2001-01-16,1,98.5
43255,2001-01-10,1,99.46
43280,2001-11-26,1,98.06
43332,2001-07-11,1,96.63
43334,2001-03-28,1,97.79
43375,2001-02-18,1,95.38
43376,2001-05-15,1,97.74
43377,2001-10-14,1,98.52
43381,2001-07-05,1,95.65
43389,2001-10-12,1,96.73
43400,2001-03-02,1,98.51
43410,2001-05-25,1,95.92
43418,2001-08-30,1,98.55
43422,2001-09-11,1,95.31
43451,2001-07-25,1,97.21
43479,2001-01-07,1,97.26
43502,2001-04-13,1,96.43
43511,2001-01-05,1,98.1
43524,2001-08-05,1,95.9
43529,2001-10-22,1,95.15
43553,2001-11-22,1,99.63
43586,2001-03-14,1,95.4
43587,2001-03-04,1,99.46
43613,2001-02-26,1,98.01
43665,2001-07-11,1,96.57
43688,2001-10-03,1,98.8
43719,2001-08-28,1,95.6
43722,2001-12-29,1,98.45
43796,2001-11-21,1,96.96
43797,2001-03-08,1,99.73
43834,2001-02-13,1,95.09
43842,2001-08-10,1,96.37
43851,2001-08-20,1,99.41
43875,2001-10-20,1,99.51
43905,2001-05-28,1,96.93
43915,2001-02-20,1,95.19
43945,2001-07-10,1,97.99
43953,2001-09-15,1,97.94
43954,2001-10-14,1,98.27
43972,2001-06-23,1,99.17
44020,2001-08-18,1,95.86
44058,2001-02-12,1,96.62
44082,2001-09-07,1,98.16
44091,2001-07-18,1,97.8
44097,2001-10-22,1,97.64
44113,2001-09-02,1,97.34
44121,2001-09-17,1,98.62
44187,2001-02-17,1,99.91
44209,2001-11-11,1,97.49
44217,2001-02-04,1,97.43
44251,2001-02-09,1,98.12
44252,2001-08-02,1,97.38
44254,2001-01-01,1,99.01
44258,2001-06-12,1,97.07
44276,2001-11-15,1,98.24
44279,2001-09-16,1,95.54
44295,2001-10-04,1,97.09
44346,2001-06-30,1,95.18
44354,2001-05-15,1,98.64
44368,2001-07-06,1,97.28
44370,2001-08-19,1,98.37
44394,2001-11-27,1,97.76
44414,2001-07-21,1,97.63
44419,2001-10-28,1,99.96
44432,2001-04-24,1,99.71
44462,2001-11-18,1,96.83
44502,2001-07-20,1,96.21
44539,2001-10-12,1,97.09
44580,2001-04-09,1,97.4
44595,2001-08-01,1,97.91
44664,2001-01-02,1,97.0
44707,2001-09-11,1,98.03
44718,2001-04-16,1,97.52
44723,2001-01-15,1,95.44
44734,2001-06-12,1,99.48
44752,2001-06-21,1,98.74
44761,2001-01-12,1,96.13
44778,2001-01-26,1,98.85
44787,2001-06-27,1,96.19
44814,2001-10-14,1,99.77
44881,2001-03-30,1,95.99
44891,2001-06-27,1,97.77
44899,2001-02-28,1,96.38
44903,2001-04-19,1,97.47
44911,2001-08-04,1,96.03
44926,2001-02-25,1,95.81
44965,2001-08-22,1,97.57
45007,2001-02-10,1,98.15
45009,2001-12-14,1,95.08
45034,2001-10-06,1,99.74
45069,2001-12-25,1,99.62
45092,2001-05-18,1,95.29
45127,2001-02-21,1,96.08
45139,2001-05-15,1,95.81
45173,2001-08-14,1,97.2
45176,2001-02-21,1,95.26
45240,2001-12-28,1,97.0
45329,2001-02-01,1,98.24
45343,2001-12-03,1,99.8
45368,2001-06-21,1,99.08
45392,2001-12-01,1,98.64
45393,2001-03-09,1,96.14
45436,2001-01-26,1,96.45
45511,2001-06-28,1,95.75
45566,2001-08-30,1,99.02
45623,2001-09-20,1,96.99
45635,2001-10-01,1,97.45
45653,2001-11-01,1,97.31
45662,2001-08-24,1,96.14
45686,2001-12-06,1,98.96
45703,2001-11-21,1,99.84
45716,2001-12-13,1,99.29
45721,2001-09-06,1,96.69
45725,2001-06-11,1,98.18
45751,2001-12-25,1,97.62
45754,2001-01-01,1,95.64
45769,2001-06-17,1,99.24
45770,2001-08-03,1,95.6
45866,2001-10-23,1,97.95
45887,2001-02-01,1,98.42
45929,2001-05-06,1,98.9
45952,2001-03-13,1,96.56
45962,2001-04-06,1,96.57
46006,2001-02-12,1,99.61
46014,2001-03-06,1,99.34
46054,2001-06-25,1,99.42
46120,2001-07-15,1,95.24
46135,2001-03-28,1,99.84
46158,2001-07-20,1,95.35
46164,2001-02-28,1,98.18
46182,2001-01-13,1,95.62
46216,2001-06-04,1,95.64
46222,2001-06-18,1,96.13
46232,2001-08-11,1,96.51
46235,2001-03-22,1,99.52
46252,2001-05-04,1,97.66
46315,2001-08-27,1,95.64
46324,2001-11-12,1,97.15
46333,2001-12-30,1,95.1
46334,2001-10-08,1,99.13
46347,2001-10-09,1,97.81
46357,2001-01-22,1,96.46
46396,2001-07-24,1,95.68
46417,2001-04-23,1,96.75
46445,2001-03-03,1,98.9
46448,2001-04-11,1,98.0
46492,2001-07-13,1,95.9
46523,2001-03-21,1,99.54
46525,2001-03-06,1,99.24
46550,2001-03-01,1,97.37
46551,2001-05-20,1,99.43
46555,2001-02-06,1,95.94
46564,2001-10-26,1,99.65
46568,2001-02-19,1,96.15
46578,2001-01-18,1,95.21
46585,2001-11-05,1,99.74
46592,2001-01-22,1,99.7
46605,2001-11-21,1,96.14
46647,2001-12-21,1,96.06
46662,2001-04-08,1,99.99
46691,2001-01-11,1,97.86
46785,2001-01-19,1,98.12
46799,2001-08-22,1,95.36
46838,2001-01-01,1,95.78
46843,2001-01-12,1,99.72
46846,2001-02-22,1,97.98
46856,2001-10-27,1,95.45
46872,2001-05-11,1,98.85
46938,2001-05-29,1,95.01
46959,2001-12-07,1,96.75
46963,2001-04-28,1,97.37
46994,2001-12-23,1,97.2
46996,2001-10-28,1,95.68
47014,2001-10-21,1,99.77
47079,2001-02-05,1,99.16
47081,2001-10-24,1,97.31
47096,2001-01-31,1,97.82
47115,2001-12-29,1,98.3
47126,2001-03-27,1,99.81
47153,2001-08-31,1,97.79
47165,2001-04-12,1,95.68
47211,2001-03-17,1,97.3
47221,2001-08-07,1,95.05
47227,2001-08-16,1,99.5
47232,2001-10-01,1,98.87
47240,2001-09-24,1,97.9
47257,2001-06-19,1,95.1
47258,2001-05-14,1,97.6
47259,2001-10-13,1,98.39
47262,2001-08-28,1,99.03
47264,2001-10-06,1,98.61
47315,2001-02-01,1,95.89
47324,2001-04-07,1,95.98
47329,2001-10-19,1,96.5
47339,2001-12-03,1,97.96
47355,2001-05-12,1,95.76
47393,2001-08-10,1,99.94
47402,2001-01-12,1,98.36
47424,2001-07-14,1,95.68
47439,2001-01-17,1,96.42
47451,2001-09-27,1,98.24
47454,2001-04-27,1,99.94
47471,2001-11-15,1,99.03
47529,2001-10-30,1,96.35
47531,2001-11-11,1,99.21
47548,2001-04-26,1,98.23
47571,2001-12-11,1,96.67
47606,2001-03-22,1,99.09
47612,2001-07-19,1,99.12
47630,2001-03-03,1,97.17
47635,2001-07-25,1,99.9
47642,2001-06-29,1,99.73
47649,2001-07-08,1,97.66
47671,2001-02-11,1,96.12
47686,2001-12-15,1,95.11
47688,2001-05-10,1,95.37
47719,2001-04-16,1,97.05
47757,2001-06-06,1,97.07
47764,2001-05-18,1,98.7
47768,2001-02-03,1,98.27
47778,2001-09-14,1,96.64
47780,2001-06-04,1,95.99
47782,2001-04-03,1,95.57
47788,2001-04-27,1,97.87
47791,2001-08-18,1,95.32
47793,2001-02-17,1,97.98
47833,2001-05-22,1,95.5
47839,2001-11-03,1,96.97
47856,2001-09-02,1,96.51
47865,2001-01-25,1,96.35
47869,2001-11-19,1,98.86
47872,2001-07-19,1,95.03
47922,2001-04-22,1,97.18
47926,2001-06-14,1,98.61
47938,2001-06-14,1,97.6
47948,2001-02-15,1,95.39
47950,2001-06-25,1,99.95
47987,2001-01-22,1,99.38
47988,2001-10-16,1,96.47
47992,2001-08-18,1,95.41
48001,2001-06-11,1,95.03
48033,2001-02-12,1,98.26
48134,2001-06-23,1,98.48
48141,2001-06-01,1,97.6
48160,2001-04-28,1,98.45
48166,2001-09-16,1,97.15
48224,2001-10-01,1,97.6
48226,2001-05-08,1,99.52
48238,2001-11-16,1,97.24
48272,2001-03-04,1,96.8
48285,2001-01-09,1,95.47
48362,2001-03-23,1,98.58
48373,2001-03-06,1,96.66
48375,2001-03-02,1,98.56
48384,2001-07-18,1,95.24
48397,2001-04-14,1,95.84
48419,2001-04-06,1,98.07
48436,2001-09-03,1,98.67
48453,2001-09-19,1,99.21
48457,2001-08-26,1,96.57
48495,2001-07-14,1,99.17
48505,2001-01-07,1,97.05
48512,2001-11-21,1,99.55
48524,2001-06-15,1,98.68
48530,2001-01-18,1,95.63
48546,2001-04-16,1,95.28
48583,2001-07-09,1,95.86
48609,2001-03-09,1,98.84
48610,2001-05-21,1,95.29
48662,2001-03-11,1,99.62
48700,2001-10-19,1,97.26
48703,2001-05-19,1,98.41
48704,2001-10-12,1,95.07
48729,2001-11-06,1,98.21
48751,2001-11-02,1,96.33
48777,2001-10-12,1,98.6
48780,2001-04-28,1,98.05
48782,2001-10-29,1,95.51
48797,2001-12-02,1,96.65
48831,2001-11-14,1,96.33
48841,2001-11-03,1,98.61
48847,2001-12-28,1,97.46
48864,2001-06-25,1,95.42
48877,2001-08-06,1,97.34
48885,2001-10-23,1,98.28
48916,2001-05-03,1,96.78
48920,2001-09-26,1,98.46
48932,2001-10-19,1,97.98
48953,2001-04-03,1,96.63
48972,2001-12-06,1,99.55
48974,2001-03-02,1,99.3
48976,2001-06-01,1,97.71
48979,2001-01-10,1,98.36
48988,2001-02-13,1,97.66
49035,2001-06-07,1,98.09
49057,2001-11-21,1,98.93
49061,2001-05-07,1,97.6
49073,2001-07-16,1,96.19
49097,2001-02-17,1,98.24
49126,2001-02-04,1,98.07
49154,2001-10-06,1,98.92
49205,2001-11-03,1,99.2
49213,2001-02-11,1,98.41
49214,2001-08-01,1,96.4
49229,2001-04-08,1,99.67
49259,2001-12-07,1,96.48
49302,2001-01-18,1,98.91
49304,2001-10-28,1,97.38
49349,2001-02-15,1,98.23
49359,2001-05-03,1,99.54
49389,2001-08-25,1,95.08
49395,2001-05-04,1,96.39
49442,2001-06-26,1,99.17
49448,2001-03-24,1,95.19
49473,2001-05-10,1,97.46
49502,2001-11-25,1,96.9
49550,2001-11-19,1,97.25
49558,2001-01-13,1,96.77
49563,2001-09-23,1,96.33
49566,2001-10-15,1,96.04
49633,2001-09-15,1,95.59
49685,2001-07-17,1,97.52
49693,2001-11-12,1,95.01
49717,2001-12-12,1,95.49
49736,2001-10-19,1,96.57
49739,2001-06-18,1,99.87
49743,2001-04-13,1,95.82
49755,2001-01-23,1,99.75
49778,2001-04-13,1,96.37
49779,2001-12-22,1,97.78
49790,2001-03-05,1,99.88
49798,2001-03-21,1,98.93
49882,2001-11-13,1,98.81
49909,2001-12-15,1,97.88
49919,2001-01-05,1,97.88
49929,2001-07-07,1,97.02
49972,2001-10-18,1,95.62
49982,2001-06-25,1,99.87
3,2001-05-31,1,98.37
21,2001-08-13,1,96.37
22,2001-12-21,1,96.1
40,2001-03-01,1,96.71
64,2001-01-18,1,95.92
72,2001-02-24,1,98.1
91,2001-07-23,1,97.07
128,2001-08-02,1,95.22
141,2001-10-08,1,99.46
144,2001-09-04,1,97.57
147,2001-12-07,1,96.2
160,2001-09-23,1,99.12
173,2001-02-01,1,96.91
188,2001-08-25,1,99.31
195,2001-01-05,1,97.43
207,2001-02-13,1,96.56
231,2001-03-18,1,98.74
251,2001-04-26,1,97.39
254,2001-07-07,1,95.01
277,2001-06-05,1,95.03
330,2001-12-05,1,98.05
336,2001-10-18,1,97.82
352,2001-04-28,1,97.77
429,2001-07-11,1,99.38
430,2001-05-24,1,98.25
472,2001-01-11,1,96.85
514,2001-01-02,1,96.59
519,2001-01-15,1,99.44
565,2001-11-06,1,98.33
568,2001-01-30,1,95.31
614,2001-07-21,1,96.43
615,2001-03-03,1,95.27
674,2001-12-17,1,98.68
683,2001-01-15,1,99.63
710,2001-07-01,1,97.65
736,2001-07-19,1,99.0
751,2001-09-30,1,96.14
770,2001-12-06,1,97.95
773,2001-09-23,1,99.97
795,2001-05-12,1,98.9
797,2001-03-19,1,97.05
800,2001-01-21,1,96.45
830,2001-01-16,1,97.3
865,2001-07-18,1,99.53
867,2001-08-19,1,95.93
876,2001-06-10,1,98.15
881,2001-03-31,1,96.2
919,2001-07-04,1,98.12
936,2001-04-06,1,97.72
1004,2001-04-02,1,95.54
1027,2001-04-07,1,97.77
1058,2001-12-16,1,95.81
1105,2001-06-08,1,95.96
1159,2001-12-09,1,95.96
1190,2001-01-26,1,96.93
1221,2001-09-12,1,97.79
1244,2001-02-23,1,95.48
1260,2001-08-30,1,98.88
1319,2001-05-27,1,98.98
1354,2001-08-07,1,98.09
1389,2001-05-31,1,95.61
1419,2001-08-07,1,97.62
1426,2001-06-15,1,95.41
1432,2001-03-18,1,96.23
1436,2001-08-08,1,96.8
1478,2001-11-20,1,97.88
1492,2001-05-30,1,96.92
1510,2001-04-17,1,97.26
1541,2001-05-16,1,97.76
1549,2001-02-05,1,98.29
1557,2001-12-10,1,97.14
1561,2001-11-08,1,95.25
1574,2001-03-07,1,97.21
1619,2001-08-28,1,99.65
1636,2001-08-10,1,98.96
1640,2001-01-21,1,95.49
1681,2001-04-24,1,97.12
1727,2001-10-30,1,96.09
1744,2001-01-26,1,95.47
1775,2001-09-19,1,98.32
1778,2001-05-13,1,98.74
1794,2001-08-18,1,95.69
1829,2001-12-03,1,96.97
1831,2001-04-20,1,97.27
1842,2001-06-28,1,97.55
1849,2001-01-04,1,97.39
1853,2001-05-01,1,96.8
1867,2001-08-19,1,99.49
1911,2001-09-26,1,96.39
1919,2001-07-22,1,97.37
1925,2001-02-09,1,99.37
1941,2001-03-10,1,97.38
1993,2001-07-03,1,98.53
1995,2001-06-26,1,96.89
2007,2001-12-10,1,96.89
2010,2001-02-12,1,97.75
2036,2001-08-18,1,97.63
2044,2001-04-15,1,98.73
2047,2001-11-08,1,98.33
2055,2001-05-16,1,98.66
2057,2001-04-14,1,97.11
2063,2001-07-08,1,97.69
2110,2001-02-20,1,97.9
2135,2001-05-23,1,98.83
2175,2001-10-08,1,97.27
2206,2001-06-06,1,96.53
2212,2001-03-29,1,99.73
2250,2001-03-14,1,99.23
2260,2001-10-08,1,99.92
2263,2001-07-31,1,98.53
2303,2001-06-19,1,96.39
2318,2001-08-12,1,95.65
2339,2001-05-08,1,96.82
2356,2001-02-21,1,97.79
2376,2001-10-25,1,97.33
2378,2001-09-16,1,95.95
2392,2001-12-18,1,95.11
2422,2001-04-03,1,98.87
2436,2001-07-01,1,97.27
2437,2001-05-17,1,95.7
2459,2001-06-23,1,98.89
2461,2001-07-28,1,98.31
2475,2001-02-05,1,96.0
2512,2001-07-04,1,96.92
2516,2001-10-27,1,99.2
2521,2001-04-30,1,95.88
2540,2001-01-01,1,95.1
2553,2001-09-08,1,95.09
2605,2001-09-02,1,97.66
2625,2001-03-12,1,95.85
2640,2001-11-19,1,97.67
2647,2001-06-09,1,99.82
2649,2001-01-17,1,96.72
2675,2001-04-20,1,98.99
2709,2001-11-13,1,98.74
2720,2001-08-03,1,99.68
2727,2001-12-08,1,98.84
2737,2001-05-27,1,95.27
2738,2001-07-25,1,95.7
2740,2001-10-05,1,97.42
2754,2001-02-21,1,95.93
2755,2001-05-15,1,97.0
2776,2001-02-24,1,95.2
2805,2001-03-15,1,95.3
2844,2001-04-01,1,95.7
2863,2001-01-31,1,97.9
2871,2001-04-17,1,95.11
2893,2001-03-11,1,96.89
2915,2001-08-30,1,99.83
2925,2001-04-19,1,98.92
2962,2001-01-27,1,98.26
2986,2001-12-16,1,95.79
2990,2001-02-16,1,99.44
2991,2001-08-04,1,96.95
2996,2001-12-05,1,98.16
3009,2001-06-05,1,98.23
3021,2001-12-23,1,99.47
3046,2001-02-07,1,95.62
3075,2001-04-26,1,97.3
3097,2001-07-03,1,97.62
3110,2001-09-26,1,98.77
3139,2001-01-08,1,99.74
3142,2001-07-20,1,96.9
3158,2001-05-18,1,97.46
3160,2001-08-30,1,98.16
3179,2001-07-03,1,95.18
3218,2001-09-12,1,95.55
3273,2001-12-28,1,99.48
3282,2001-09-23,1,99.44
3283,2001-10-16,1,97.25
3315,2001-06-19,1,95.51
3320,2001-10-31,1,99.37
3340,2001-01-17,1,96.69
3345,2001-10-25,1,95.83
3361,2001-02-20,1,96.72
3383,2001-07-23,1,95.95
3393,2001-11-10,1,97.08
3405,2001-02-22,1,95.8
3445,2001-01-07,1,99.12
3469,2001-02-17,1,98.47
3471,2001-01-12,1,97.3
3473,2001-05-10,1,97.1
3476,2001-07-15,1,97.1
3506,2001-04-08,1,98.59
3517,2001-07-01,1,98.49
3592,2001-01-29,1,97.96
3596,2001-08-22,1,95.91
3636,2001-11-10,1,99.3
3637,2001-05-23,1,97.74
3654,2001-01-28,1,95.8
3655,2001-07-26,1,96.06
3696,2001-07-19,1,95.78
3712,2001-09-19,1,98.44
3716,2001-03-30,1,99.44
3734,2001-01-12,1,98.28
3756,2001-04-29,1,97.01
3760,2001-08-13,1,96.65
3764,2001-05-17,1,95.94
3792,2001-06-23,1,98.1
3808,2001-01-08,1,99.11
3865,2001-01-11,1,95.29
3868,2001-06-22,1,98.86
3944,2001-10-16,1,97.86
3980,2001-08-26,1,97.01
3991,2001-11-19,1,96.99
4036,2001-05-06,1,96.48
4061,2001-02-26,1,95.26
4086,2001-02-13,1,96.44
4097,2001-11-01,1,99.19
4141,2001-02-12,1,99.83
4167,2001-04-11,1,98.26
4181,2001-09-18,1,99.15
4186,2001-02-12,1,96.13
4218,2001-01-24,1,98.04
4220,2001-12-19,1,96.61
4222,2001-01-20,1,95.48
4227,2001-04-22,1,95.58
4261,2001-02-11,1,95.58
4272,2001-01-31,1,96.59
4280,2001-07-06,1,96.82
4294,2001-10-24,1,95.85
4324,2001-04-09,1,96.0
4383,2001-04-18,1,96.58
4387,2001-02-20,1,99.49
4423,2001-12-31,1,97.89
4491,2001-05-31,1,99.25
4560,2001-07-17,1,98.75
4572,2001-09-03,1,97.74
4578,2001-12-23,1,96.12
4624,2001-04-10,1,99.5
4645,2001-05-17,1,95.37
4648,2001-02-01,1,98.02
4658,2001-04-04,1,96.0
4668,2001-03-02,1,97.92
4681,2001-05-18,1,99.26
4724,2001-07-23,1,99.51
4764,2001-11-07,1,96.73
4772,2001-03-22,1,98.26
4790,2001-04-12,1,95.47
4803,2001-06-25,1,95.08
4830,2001-03-06,1,99.86
4872,2001-08-14,1,98.18
4880,2001-10-03,1,98.21
4942,2001-09-23,1,98.93
5029,2001-06-14,1,96.91
5082,2001-09-18,1,98.21
5101,2001-11-07,1,99.77
5122,2001-09-14,1,95.48
5131,2001-04-03,1,96.06
5165,2001-01-29,1,96.65
5191,2001-05-30,1,96.26
5226,2001-03-07,1,99.75
5250,2001-01-03,1,96.33
5261,2001-06-19,1,99.06
5321,2001-01-01,1,97.99
5334,2001-05-04,1,95.08
5379,2001-12-05,1,96.01
5387,2001-10-07,1,99.76
5390,2001-06-10,1,99.73
5412,2001-06-13,1,95.18
5425,2001-08-29,1,97.84
5428,2001-08-23,1,97.92
5431,2001-11-18,1,97.89
5436,2001-03-13,1,96.35
5440,2001-03-24,1,95.51
5443,2001-06-11,1,99.4
5467,2001-06-09,1,96.25
5475,2001-11-03,1,96.6
5477,2001-05-24,1,96.58
5486,2001-01-13,1,98.73
5501,2001-08-10,1,98.2
5517,2001-12-01,1,99.33
5547,2001-08-20,1,96.19
5551,2001-10-11,1,98.76
5562,2001-09-21,1,95.36
5574,2001-01-15,1,99.38
5601,2001-08-24,1,97.55
5644,2001-11-01,1,98.55
5703,2001-02-06,1,98.18
5710,2001-09-21,1,95.95
5732,2001-05-29,1,96.87
5742,2001-11-22,1,97.51
5759,2001-12-14,1,99.38
5761,2001-07-18,1,98.95
5766,2001-02-06,1,95.28
5768,2001-11-12,1,97.57
5797,2001-02-06,1,97.09
5818,2001-06-15,1,98.9
5819,2001-08-02,1,96.36
5830,2001-07-09,1,98.04
5875,2001-07-08,1,98.89
5876,2001-05-24,1,99.68
5900,2001-08-14,1,96.19
5913,2001-02-24,1,97.4
5922,2001-07-06,1,98.88
5937,2001-06-29,1,97.73
5997,2001-01-07,1,95.59
6001,2001-09-04,1,96.72
6037,2001-11-01,1,99.71
6051,2001-06-13,1,96.28
6096,2001-04-17,1,99.21
6098,2001-01-29,1,98.17
6212,2001-05-12,1,97.34
6225,2001-06-16,1,98.21
6228,2001-08-23,1,99.51
6240,2001-05-29,1,97.24
6262,2001-12-07,1,97.32
6298,2001-08-22,1,99.22
6303,2001-02-21,1,99.54
6328,2001-03-16,1,95.51
6347,2001-05-09,1,96.42
6372,2001-06-23,1,98.13
6398,2001-03-03,1,97.9
6399,2001-05-22,1,99.6
6423,2001-04-21,1,99.74
6536,2001-06-10,1,95.71
6541,2001-04-07,1,96.14
6556,2001-11-22,1,99.68
6562,2001-01-23,1,95.32
6579,2001-01-28,1,96.07
6580,2001-07-29,1,99.38
6607,2001-05-12,1,95.27
6650,2001-06-14,1,99.42
6693,2001-06-21,1,97.57
6717,2001-11-30,1,96.69
6725,2001-04-29,1,98.73
6740,2001-12-16,1,99.87
6747,2001-01-03,1,99.46
6763,2001-01-02,1,98.6
6801,2001-04-01,1,95.89
6823,2001-10-20,1,97.24
6845,2001-09-03,1,99.12
6887,2001-08-08,1,96.8
6893,2001-07-03,1,97.95
6897,2001-07-03,1,97.41
6904,2001-06-10,1,96.62
6927,2001-08-06,1,95.38
6933,2001-02-12,1,97.76
6981,2001-12-27,1,96.35
7012,2001-09-20,1,96.95
7031,2001-07-01,1,97.16
7041,2001-03-28,1,98.16
7062,2001-03-13,1,95.83
7064,2001-01-28,1,96.58
7089,2001-02-23,1,95.76
7104,2001-03-04,1,97.38
7119,2001-01-24,1,96.18
7129,2001-05-06,1,99.05
7142,2001-02-07,1,98.77
7147,2001-09-12,1,99.47
7209,2001-09-15,1,95.05
7275,2001-03-06,1,99.75
7338,2001-05-12,1,96.4
7354,2001-11-03,1,97.06
7371,2001-05-09,1,97.62
7385,2001-07-14,1,98.65
7393,2001-02-14,1,99.73
7408,2001-09-21,1,96.83
7414,2001-04-07,1,99.92
7424,2001-12-15,1,98.43
7527,2001-07-14,1,96.69
7553,2001-06-09,1,97.95
7589,2001-06-25,1,98.88
7600,2001-07-31,1,99.56
7653,2001-12-08,1,96.79
7705,2001-01-28,1,98.29
7768,2001-04-28,1,97.34
7822,2001-02-24,1,96.15
7832,2001-12-10,1,96.96
7866,2001-01-10,1,99.26
7927,2001-02-15,1,96.94
8017,2001-06-30,1,99.29
8019,2001-08-23,1,96.94
8025,2001-04-22,1,98.86
8038,2001-10-29,1,95.32
8062,2001-12-30,1,97.57
8075,2001-04-26,1,97.41
8088,2001-05-25,1,98.4
8092,2001-08-09,1,96.4
8168,2001-02-23,1,96.15
8213,2001-03-21,1,97.01
8240,2001-04-08,1,95.59
8248,2001-12-24,1,97.69
8282,2001-08-20,1,99.68
8336,2001-01-02,1,99.48
8357,2001-08-20,1,97.77
8358,2001-12-25,1,98.14
8402,2001-05-02,1,97.39
8419,2001-10-29,1,96.96
8443,2001-02-10,1,97.6
8448,2001-02-17,1,97.12
8511,2001-08-26,1,97.47
8554,2001-07-28,1,95.9
8569,2001-08-10,1,97.4
8621,2001-01-23,1,95.42
8634,2001-12-28,1,99.47
8638,2001-05-03,1,95.36
8653,2001-06-22,1,96.8
8688,2001-04-18,1,95.5
8693,2001-08-01,1,97.43
8712,2001-03-26,1,97.66
8715,2001-08-27,1,99.26
8720,2001-07-01,1,97.15
8729,2001-05-27,1,95.63
8752,2001-07-20,1,97.39
8826,2001-10-07,1,95.95
8839,2001-07-09,1,98.74
8857,2001-02-09,1,96.15
8909,2001-09-14,1,96.16
8920,2001-02-02,1,95.27
8932,2001-12-14,1,97.62
8936,2001-08-15,1,99.53
8992,2001-08-26,1,98.8
8993,2001-12-29,1,99.68
9006,2001-01-30,1,96.21
9007,2001-07-28,1,96.57
9030,2001-12-03,1,97.55
9088,2001-05-10,1,96.36
9095,2001-04-14,1,97.23
9111,2001-04-24,1,96.21
9120,2001-05-27,1,96.27
9142,2001-02-01,1,97.38
9157,2001-12-15,1,98.73
9179,2001-04-19,1,98.28
9225,2001-01-10,1,96.75
9256,2001-05-29,1,96.43
9261,2001-11-21,1,99.91
9291,2001-02-04,1,95.39
9313,2001-09-05,1,99.38
9325,2001-07-28,1,95.25
9328,2001-02-24,1,97.68
9341,2001-01-08,1,95.44
9362,2001-03-30,1,97.31
9386,2001-04-10,1,97.41
9396,2001-08-30,1,95.4
9404,2001-06-12,1,99.27
9438,2001-01-10,1,96.72
9484,2001-11-30,1,96.24
9515,2001-08-19,1,99.78
9540,2001-08-17,1,95.56
9569,2001-10-10,1,95.29
9615,2001-03-20,1,95.95
9620,2001-10-19,1,98.78
9623,2001-03-05,1,97.04
9642,2001-08-31,1,98.81
9644,2001-01-23,1,96.13
9679,2001-07-25,1,95.27
9683,2001-07-13,1,95.03
9690,2001-03-04,1,96.92
9715,2001-04-24,1,99.27
9728,2001-10-10,1,99.07
9791,2001-03-20,1,99.56
9800,2001-11-13,1,95.81
9807,2001-11-26,1,95.25
9812,2001-09-23,1,99.64
9817,2001-03-05,1,96.98
9828,2001-05-07,1,97.9
9831,2001-08-12,1,97.34
9846,2001-11-18,1,99.22
9869,2001-03-06,1,98.45
9880,2001-09-30,1,96.58
9889,2001-08-25,1,99.59
9902,2001-03-24,1,96.55
9910,2001-02-10,1,97.24
9931,2001-06-19,1,95.47
9968,2001-03-03,1,97.76
9969,2001-05-21,1,99.0
9996,2001-02-28,1,96.91
10005,2001-10-20,1,97.16
10035,2001-12-18,1,98.04
10044,2001-10-13,1,98.44
10056,2001-02-01,1,98.0
10072,2001-07-16,1,96.73
10081,2001-12-31,1,97.58
10096,2001-06-18,1,99.28
10112,2001-04-05,1,97.85
10163,2001-01-24,1,96.46
10195,2001-07-03,1,97.81
10196,2001-05-20,1,97.19
10223,2001-07-26,1,97.53
10224,2001-03-07,1,96.8
10231,2001-07-16,1,98.2
10240,2001-10-13,1,97.47
10271,2001-01-31,1,96.68
10275,2001-02-26,1,97.27
10326,2001-04-07,1,95.12
10327,2001-12-19,1,98.02
10355,2001-02-12,1,96.88
10374,2001-12-05,1,97.58
10377,2001-04-28,1,95.52
10388,2001-01-14,1,95.29
10418,2001-11-21,1,98.27
10422,2001-08-15,1,98.96
10436,2001-07-19,1,95.32
10440,2001-07-15,1,95.92
10451,2001-08-02,1,96.76
10454,2001-06-10,1,95.15
10464,2001-01-29,1,95.64
